# HI-Small_accounts.csv(IBM AMLworld)에서 추출한 은행 참조 — HI-Small 재생 전용(HI-Large는 같은 코드에 다른 이름). country는 "<Country> Bank #N" 형식에서만 추출
bank_id,name,country
326218,Canada Bank #742,Canada
326219,Canada Bank #262,Canada
326222,Canada Bank #467,Canada
326225,Canada Bank #685,Canada
326227,Canada Bank #631,Canada
326228,Canada Bank #269,Canada
326229,Canada Bank #647,Canada
326231,Canada Bank #23,Canada
326233,Canada Bank #266,Canada
326234,Canada Bank #557,Canada
326237,Canada Bank #776,Canada
326239,Canada Bank #535,Canada
326243,First Bank of Helena,
326248,Canada Bank #357,Canada
326251,Canada Bank #654,Canada
326253,Canada Bank #790,Canada
326255,National Bank of Sacramento,
326256,National Bank of Omaha,
326257,National Bank of Butte,
326258,Bank of Madison,
326260,Bank of Dallas,
326261,Hearthstone Savings Bank,
326263,Regents Bank,
326264,Canada Bank #271,Canada
326267,Canada Bank #523,Canada
326269,Canada Bank #54,Canada
326270,Canada Bank #313,Canada
326271,Canada Bank #274,Canada
326278,Canada Bank #536,Canada
326280,Canada Bank #290,Canada
326281,Finland Bank #1922,Finland
326282,Canada Bank #821,Canada
326284,Canada Bank #276,Canada
326286,Canada Bank #277,Canada
326289,Canada Bank #607,Canada
326290,Canada Bank #407,Canada
326292,Canada Bank #892,Canada
326294,Canada Bank #635,Canada
326296,Canada Bank #561,Canada
326298,Canada Bank #843,Canada
326301,Canada Bank #279,Canada
326311,Canada Bank #823,Canada
326312,Canada Bank #291,Canada
326313,Canada Bank #280,Canada
326315,Canada Bank #787,Canada
326316,Canada Bank #285,Canada
326318,Canada Bank #861,Canada
326319,Canada Bank #281,Canada
326320,First Bank of New Orleans,
326321,Golden Bank,
326322,Bank of Seattle,
326323,Canada Bank #493,Canada
326324,Canada Bank #459,Canada
326328,Capital Credit Union,
326329,First Bank of Fort Wayne,
326330,Oasis Credit Union,
326333,National Bank of the East,
326334,Sappo Bank,
326335,National Bank of Fairfield,
326338,Brownstone Cooperative Bank,
326339,National Bank of Arkadelphia,
326340,First Bank of Topeka,
326341,Savings Bank of the Valley,
326342,Regents Community Bank,
326350,Canada Bank #443,Canada
326351,Canada Bank #322,Canada
326352,Canada Bank #551,Canada
326355,Netherlands Bank #4426,Netherlands
326356,Germany Bank #5652,Germany
326357,Canada Bank #743,Canada
326360,Canada Bank #798,Canada
326361,Canada Bank #583,Canada
326362,Canada Bank #839,Canada
326366,Canada Bank #707,Canada
326367,Canada Bank #806,Canada
326368,Canada Bank #491,Canada
326369,Canada Bank #380,Canada
326371,Canada Bank #295,Canada
326372,Canada Bank #769,Canada
326374,Canada Bank #581,Canada
326375,Canada Bank #811,Canada
326377,Canada Bank #793,Canada
326380,Canada Bank #297,Canada
326382,Canada Bank #824,Canada
326390,China Bank #1101,China
326392,China Bank #897,China
326396,Bank of Newbury,
326397,Mountain Federal Bank,
326399,China Bank #405,China
326400,China Bank #667,China
326401,China Bank #372,China
326402,China Bank #545,China
326404,China Bank #633,China
326408,Canada Bank #298,Canada
326409,Canada Bank #748,Canada
326410,Canada Bank #812,Canada
326413,Plandor Federal Bank,
326415,Canada Bank #562,Canada
326417,France Bank #2069,France
326418,Canada Bank #302,Canada
326419,Canada Bank #303,Canada
326421,Canada Bank #731,Canada
326423,Canada Bank #688,Canada
326424,Canada Bank #468,Canada
326425,Canada Bank #588,Canada
326426,Canada Bank #300,Canada
326430,Canada Bank #412,Canada
326433,Canada Bank #304,Canada
326437,Canada Bank #908,Canada
326438,Canada Bank #610,Canada
326441,Canada Bank #307,Canada
326444,Canada Bank #513,Canada
326446,Canada Bank #786,Canada
326447,Canada Bank #318,Canada
326448,Canada Bank #411,Canada
326450,Canada Bank #582,Canada
326453,Brownstone Thrift,
326454,National Bank of Madison,
326457,Canada Bank #311,Canada
326458,Canada Bank #666,Canada
326460,Canada Bank #364,Canada
326463,Canada Bank #310,Canada
326464,Canada Bank #667,Canada
326466,Canada Bank #312,Canada
326469,Canada Bank #838,Canada
326470,Canada Bank #850,Canada
326471,Canada Bank #899,Canada
326472,Canada Bank #521,Canada
326473,Canada Bank #414,Canada
326477,Canada Bank #314,Canada
326478,Canada Bank #483,Canada
326479,Canada Bank #833,Canada
326480,Canada Bank #451,Canada
326483,Canada Bank #884,Canada
326485,Italy Bank #1793,Italy
326486,Canada Bank #813,Canada
326487,Canada Bank #893,Canada
326489,Canada Bank #867,Canada
326490,First Bank of Providence,
326491,Mountain Community Bank,
326492,Oasis Cooperative Bank,
326493,Acme Bancorp,
326494,Plandor Credit Union,
326495,First Bank of Danbury,
326498,Savings Bank of Denver,
326499,National Bank of Springfield,
326500,Regents Savings Bank,
326501,Bank of Arkadelphia,
326502,Canada Bank #332,Canada
326503,Canada Bank #359,Canada
326504,Canada Bank #519,Canada
326505,Canada Bank #854,Canada
326506,Canada Bank #721,Canada
326507,Canada Bank #375,Canada
326508,Canada Bank #324,Canada
326511,Canada Bank #564,Canada
326513,Canada Bank #325,Canada
326515,Canada Bank #354,Canada
326519,Canada Bank #655,Canada
326520,Canada Bank #415,Canada
326521,France Bank #4231,France
326523,National Bank of New York,
326524,Canada Bank #316,Canada
326528,Canada Bank #464,Canada
326529,Canada Bank #319,Canada
326530,Canada Bank #548,Canada
326531,Canada Bank #422,Canada
326532,Canada Bank #865,Canada
326535,Canada Bank #396,Canada
326536,Canada Bank #849,Canada
326538,Canada Bank #515,Canada
326542,Canada Bank #565,Canada
326543,Canada Bank #317,Canada
326545,Plateau Bancorp,
326546,Canada Bank #337,Canada
326547,Canada Bank #327,Canada
326548,Canada Bank #340,Canada
326549,Canada Bank #367,Canada
326550,Canada Bank #514,Canada
326551,Canada Bank #830,Canada
326553,Canada Bank #577,Canada
326554,Canada Bank #320,Canada
326556,Canada Bank #817,Canada
326558,Canada Bank #484,Canada
326560,Canada Bank #329,Canada
326561,Canada Bank #638,Canada
326562,Canada Bank #61,Canada
326563,National Bank of Newport,
326564,National Bank of Newport,
326567,Canada Bank #331,Canada
326570,Canada Bank #825,Canada
326572,Japan Bank #947,Japan
326574,Japan Bank #539,Japan
326575,Japan Bank #732,Japan
326576,Japan Bank #537,Japan
326581,Japan Bank #1016,Japan
326584,Japan Bank #521,Japan
326586,Japan Bank #798,Japan
326597,Japan Bank #534,Japan
326599,Japan Bank #672,Japan
326600,Japan Bank #526,Japan
326602,Japan Bank #528,Japan
326604,Bank of Madison,
326606,First Bank of Madison,
326609,Japan Bank #725,Japan
326610,Japan Bank #905,Japan
326612,Japan Bank #847,Japan
326614,Japan Bank #896,Japan
326615,Japan Bank #934,Japan
326616,Japan Bank #542,Japan
326618,Japan Bank #908,Japan
326619,Japan Bank #574,Japan
326620,Japan Bank #693,Japan
326621,Savings Bank of Indianapolis,
326622,Mountain Bank,
326624,Arbor Savings Bank,
326626,Plateau Thrift,
326627,Sunrise Savings Bank,
326630,National Bank of Helena,
326636,Japan Bank #1004,Japan
326637,Japan Bank #535,Japan
326638,Japan Bank #886,Japan
326640,Japan Bank #630,Japan
326642,Japan Bank #845,Japan
326643,Japan Bank #743,Japan
326644,Japan Bank #773,Japan
326646,Canada Bank #333,Canada
326648,Canada Bank #481,Canada
326651,Canada Bank #390,Canada
326653,Canada Bank #760,Canada
326656,Canada Bank #511,Canada
326661,Canada Bank #335,Canada
326662,Canada Bank #374,Canada
326663,Canada Bank #540,Canada
326665,Canada Bank #365,Canada
326668,Canada Bank #339,Canada
326670,Canada Bank #919,Canada
326671,Canada Bank #492,Canada
326672,Canada Bank #853,Canada
326674,First Bank of Topeka,
326676,Canada Bank #898,Canada
326677,Heath Federal Bank,
326679,Canada Bank #489,Canada
326683,Canada Bank #49,Canada
326684,Canada Bank #50,Canada
326687,National Bank of Plattsburg,
326689,Desert Credit Union,
326690,Willows Bancorp,
326691,Bank of the West,
326692,Bank of Billings,
326693,Oasis Bancorp,
326694,France Bank #5920,France
326695,Spruce Cooperative Bank,
326696,Baltech Savings Bank,
326699,First Bank of the North,
326701,First Bank of the North,
326702,Savings Bank of the North,
326703,First Bank of Detroit,
326704,Savings Bank of Harrisburg,
326705,Savings Bank of Indianapolis,
326709,France Bank #5941,France
326710,Slovakia Bank #1794,Slovakia
326713,Germany Bank #5196,Germany
326716,Hilltop Thrift,
326717,Bank of Phoenix,
326719,Oasis Federal Bank,
326723,Italy Bank #3820,Italy
326725,Regents Trust Bank,
326726,National Bank of Portsmouth,
326727,Future Community Bank,
326728,Bank of New Orleans,
326730,Bank of Helena,
326732,First Bank of the East,
326733,Oasis Trust Bank,
326734,First Bank of Providence,
326735,Bank of Montpelier,
326740,Germany Bank #1796,Germany
326741,Germany Bank #5697,Germany
326744,Fieldstone Federal Bank,
326745,Netherlands Bank #5742,Netherlands
326747,Plandor Credit Union,
326748,The Pine Trust Bank,
326749,Golden Community Bank,
326750,Bank of Seattle,
326751,Bank of Milford,
326752,Savings Bank of Indianapolis,
326754,First Bank of Fairfield,
326755,Flagstone Savings Bank,
326759,Flagstone Bancorp,
326760,National Bank of Miami,
326761,Sea Cooperative Bank,
326765,Netherlands Bank #4796,Netherlands
326766,France Bank #5365,France
326773,First Bank of Bridgeport,
326774,Hilltop Federal Bank,
326776,Germany Bank #6106,Germany
326777,France Bank #3801,France
326778,Savings Bank of Milford,
326779,Savings Bank of Omaha,
326782,Brownstone Trust Bank,
326783,National Bank of Milford,
326784,First Bank of Topeka,
326785,Bank of Laramie,
326789,First Bank of Newport,
326792,Bank of Lincoln,
326793,Bank of Los Angeles,
326796,Dawn Thrift,
326797,Golden Trust Bank,
326798,Bank of New Orleans,
326801,First Bank of Newbury,
326802,National Bank of Augusta,
326803,Sunrise Federal Bank,
326804,Oak Federal Bank,
326805,Savings Bank of Fairfield,
326806,Bank of Hartford,
326808,Savings Bank of Montpelier,
326809,Arbor Bank,
326810,Savings Bank of Omaha,
326811,First Bank of Newport,
326812,Savings Bank of Dallas,
326814,First Bank of Fort Wayne,
326815,Italy Bank #3201,Italy
326817,Plandor Credit Union,
326819,First Bank of Providence,
326820,First Bank of Billings,
326822,Spruce Trust Bank,
326828,Baltech Bank,
326832,National Bank of Tampa,
326838,Bank of Fairfield,
326840,Hearthstone Bancorp,
326845,Bank of Boston,
326849,France Bank #3323,France
326851,Netherlands Bank #4587,Netherlands
326853,National Bank of Butte,
326854,National Bank of Houston,
326860,First Bank of Plattsburg,
326863,National Bank of Fort Wayne,
326866,First Bank of Pittsburgh,
326869,First Bank of Montpelier,
326870,Fieldstone Savings Bank,
326871,Bank of Providence,
326875,Flagstone Cooperative Bank,
326877,Acme Bank,
326879,National Bank of Chicago,
326880,Arbor Federal Bank,
326882,First Bank of Portland,
326883,Sappo Cooperative Bank,
326885,Acme Federal Bank,
326887,Sea Savings Bank,
326889,National Bank of New York,
326890,National Bank of Detroit,
326895,Canada Bank #794,Canada
326896,Canada Bank #341,Canada
326897,Canada Bank #470,Canada
326898,Canada Bank #905,Canada
326899,Canada Bank #768,Canada
326900,Canada Bank #8,Canada
326901,Canada Bank #21,Canada
326902,Canada Bank #906,Canada
326907,Canada Bank #844,Canada
326909,Canada Bank #816,Canada
326911,Canada Bank #735,Canada
326912,Canada Bank #831,Canada
326913,Sappo Federal Bank,
326914,Fieldstone Federal Bank,
326916,Savings Bank of Albany,
326917,National Bank of Omaha,
326918,Plateau Community Bank,
326919,Bank of the West,
326920,Canada Bank #916,Canada
326922,Canada Bank #759,Canada
326923,Canada Bank #370,Canada
326925,Canada Bank #907,Canada
326927,Canada Bank #913,Canada
326931,Canada Bank #578,Canada
326932,Canada Bank #691,Canada
326933,Canada Bank #350,Canada
326937,Canada Bank #722,Canada
326944,Canada Bank #500,Canada
326950,Canada Bank #917,Canada
326951,Canada Bank #921,Canada
326952,Canada Bank #546,Canada
326953,Canada Bank #709,Canada
326956,Canada Bank #579,Canada
326959,Canada Bank #614,Canada
326960,Canada Bank #486,Canada
326962,Canada Bank #343,Canada
326963,Canada Bank #352,Canada
326964,China Bank #459,China
326969,Canada Bank #447,Canada
326970,Canada Bank #344,Canada
326971,Canada Bank #804,Canada
326972,Canada Bank #346,Canada
326975,Canada Bank #910,Canada
326976,Canada Bank #345,Canada
326977,Canada Bank #475,Canada
326979,Canada Bank #862,Canada
326981,Canada Bank #348,Canada
326982,Canada Bank #533,Canada
326983,Canada Bank #347,Canada
326985,Canada Bank #424,Canada
326988,Canada Bank #456,Canada
326990,Canada Bank #670,Canada
326993,Canada Bank #746,Canada
326994,Canada Bank #379,Canada
326998,Canada Bank #894,Canada
327000,Canada Bank #653,Canada
327003,Canada Bank #351,Canada
327004,Canada Bank #495,Canada
327007,Canada Bank #616,Canada
327008,Canada Bank #552,Canada
327009,Canada Bank #529,Canada
327010,Canada Bank #386,Canada
327011,Canada Bank #372,Canada
327013,Canada Bank #878,Canada
327015,Canada Bank #353,Canada
327019,Canada Bank #559,Canada
327020,Canada Bank #762,Canada
327022,Canada Bank #711,Canada
327023,Canada Bank #18,Canada
327026,Canada Bank #355,Canada
327029,Canada Bank #395,Canada
327030,Canada Bank #778,Canada
327032,Canada Bank #841,Canada
327033,Canada Bank #383,Canada
327034,Canada Bank #356,Canada
327035,Canada Bank #747,Canada
327036,Canada Bank #750,Canada
327037,Canada Bank #527,Canada
327039,Canada Bank #402,Canada
327043,Canada Bank #880,Canada
327044,Canada Bank #360,Canada
327045,Canada Bank #9,Canada
327046,Canada Bank #436,Canada
327047,Canada Bank #361,Canada
327050,Canada Bank #362,Canada
327051,Canada Bank #673,Canada
327052,Canada Bank #914,Canada
327054,Canada Bank #363,Canada
327056,Canada Bank #866,Canada
327059,Canada Bank #547,Canada
327060,Canada Bank #457,Canada
327061,Canada Bank #476,Canada
327062,Canada Bank #496,Canada
327064,Canada Bank #636,Canada
327067,Canada Bank #490,Canada
327070,Canada Bank #900,Canada
327072,Canada Bank #923,Canada
327073,Canada Bank #368,Canada
327075,Canada Bank #498,Canada
327076,Canada Bank #855,Canada
327077,Canada Bank #651,Canada
327078,Canada Bank #807,Canada
327079,Canada Bank #873,Canada
327080,Canada Bank #808,Canada
327081,Canada Bank #516,Canada
327082,Canada Bank #696,Canada
327085,Canada Bank #888,Canada
327087,Canada Bank #779,Canada
327088,Canada Bank #924,Canada
327089,Canada Bank #860,Canada
327092,Canada Bank #387,Canada
327093,Canada Bank #749,Canada
327095,Canada Bank #469,Canada
327096,Canada Bank #895,Canada
327098,Canada Bank #689,Canada
327099,Canada Bank #499,Canada
327100,Canada Bank #420,Canada
327103,Canada Bank #560,Canada
327105,Canada Bank #388,Canada
327109,Canada Bank #863,Canada
327110,Canada Bank #818,Canada
327111,Canada Bank #875,Canada
327112,Canada Bank #832,Canada
327113,Canada Bank #373,Canada
327114,Canada Bank #856,Canada
327117,Canada Bank #472,Canada
327119,Canada Bank #543,Canada
327122,Canada Bank #463,Canada
327124,Canada Bank #439,Canada
327126,First Bank of Miami,
327127,City National Thrift,
327130,National Bank of Providence,
327131,Canada Bank #433,Canada
327132,City National Thrift,
327133,Canada Bank #857,Canada
327141,Canada Bank #384,Canada
327142,Canada Bank #505,Canada
327144,Canada Bank #506,Canada
327145,Canada Bank #851,Canada
327147,Canada Bank #381,Canada
327148,Canada Bank #674,Canada
327152,Canada Bank #382,Canada
327154,Canada Bank #528,Canada
327157,Canada Bank #615,Canada
327158,Canada Bank #22,Canada
327160,Canada Bank #858,Canada
327161,Canada Bank #494,Canada
327162,Savings Bank of Sacramento,
327163,First Bank of Watertown,
327165,Canada Bank #903,Canada
327169,Canada Bank #882,Canada
327171,Canada Bank #734,Canada
327176,Canada Bank #698,Canada
327183,Canada Bank #389,Canada
327186,Canada Bank #915,Canada
327187,Canada Bank #724,Canada
327188,Canada Bank #869,Canada
327191,Canada Bank #852,Canada
327192,Canada Bank #438,Canada
327193,Canada Bank #676,Canada
327196,Canada Bank #537,Canada
327200,Canada Bank #544,Canada
327204,Canada Bank #819,Canada
327205,Canada Bank #842,Canada
327209,Canada Bank #392,Canada
327211,Canada Bank #416,Canada
327212,Canada Bank #471,Canada
327213,Canada Bank #391,Canada
327214,Canada Bank #405,Canada
327215,Canada Bank #652,Canada
327218,National Bank of Cleveland,
327226,Canada Bank #883,Canada
327228,Japan Bank #538,Japan
327229,Japan Bank #777,Japan
327231,Canada Bank #393,Canada
327232,Canada Bank #394,Canada
327233,Canada Bank #584,Canada
327236,Canada Bank #920,Canada
327237,Canada Bank #876,Canada
327238,Canada Bank #909,Canada
327241,Canada Bank #397,Canada
327243,Canada Bank #460,Canada
327245,Canada Bank #692,Canada
327246,Canada Bank #477,Canada
327249,Canada Bank #3,Canada
327250,Canada Bank #877,Canada
327251,Canada Bank #697,Canada
327252,Canada Bank #890,Canada
327253,Canada Bank #918,Canada
327254,Canada Bank #637,Canada
327255,Canada Bank #427,Canada
327256,Savings Bank of Newbury,
327257,Savings Bank of Fairfield,
327258,Acme Savings Bank,
327261,Willows Trust Bank,
327262,Spruce Federal Bank,
327263,Oak Credit Union,
327264,Canada Bank #796,Canada
327267,Canada Bank #538,Canada
327268,Canada Bank #399,Canada
327269,Canada Bank #400,Canada
327270,Canada Bank #429,Canada
327272,Canada Bank #797,Canada
327273,Canada Bank #401,Canada
327274,Canada Bank #889,Canada
327275,Canada Bank #771,Canada
327277,Canada Bank #446,Canada
327283,Germany Bank #4232,Germany
327284,Italy Bank #1867,Italy
327285,Canada Bank #896,Canada
327286,Canada Bank #441,Canada
327287,Canada Bank #418,Canada
327289,Canada Bank #440,Canada
327290,Canada Bank #403,Canada
327291,Canada Bank #410,Canada
327293,Canada Bank #789,Canada
327295,Canada Bank #512,Canada
327298,Savings Bank of Newbury,
327299,Savings Bank of Bridgeport,
327300,National Bank of Augusta,
327301,Oasis Federal Bank,
327302,Savings Bank of the North,
327303,Brook Bank,
327305,Canada Bank #764,Canada
327307,Canada Bank #478,Canada
327310,Canada Bank #585,Canada
327311,Canada Bank #465,Canada
327313,Canada Bank #413,Canada
327314,Canada Bank #772,Canada
327315,Canada Bank #751,Canada
327316,Canada Bank #901,Canada
327319,Canada Bank #419,Canada
327320,Canada Bank #864,Canada
327322,Canada Bank #727,Canada
327324,Canada Bank #845,Canada
327330,Canada Bank #781,Canada
